filename,Ground Truth,Model,account_name,match_score,GPT,GPT Comment
armin_laschet_23-09-2021_00:00_image5.jpeg,Unknown,Unknown,armin_laschet,,['True'],"The image shows a CDU campaign event with a large poster of the CDU's front-runner, indicating his presence."
armin_laschet_23-09-2021_00:00_image6.jpeg,"Armin Laschet, Unknown","Armin Laschet, Unknown",armin_laschet,1.0149060928904503,['True'],
armin_laschet_23-09-2021_00:00_video0.jpeg,"Armin Laschet, Unknown","Armin Laschet, Unknown",armin_laschet,0.793140676727974,['True'],"The image includes a person who appears to be associated with the CDU party, as indicated by the CDU logo and text."
armin_laschet_23-09-2021_00:00_video1.jpeg,Unknown,Unknown,armin_laschet,,['False'],"The image does not picture Armin Laschet, the front-runner of the CDU party."
armin_laschet_23-09-2021_00:00_video10.jpeg,"Armin Laschet, Unknown","Armin Laschet, Unknown",armin_laschet,0.8804177825476921,['True'],
armin_laschet_23-09-2021_00:00_video11.jpeg,"Armin Laschet, Unknown","Armin Laschet, Unknown",armin_laschet,1.0282618262795138,['True'],"The image includes a reference to Armin Laschet, the front-runner of the CDU party, in the text overlay."
armin_laschet_23-09-2021_00:00_video12.jpeg,Unknown,Unknown,armin_laschet,,['False'],"The image does not picture Armin Laschet, the front-runner of the CDU party."
armin_laschet_23-09-2021_00:00_video13.jpeg,Unknown,Unknown,armin_laschet,,['True'],"The image includes text thanking Armin Laschet, indicating his presence."
armin_laschet_23-09-2021_00:00_video14.jpeg,"Armin Laschet, Unknown",Unknown,armin_laschet,,['True'],"The image includes text that welcomes 'Armin', which suggests the presence of Armin Laschet, the front-runner of the CDU party."
armin_laschet_23-09-2021_00:00_video15.jpeg,"Armin Laschet, Unknown",Unknown,armin_laschet,,['True'],"The image includes a tag with the name 'ARMIN_LASCHET', indicating the presence of the CDU's front-runner."
armin_laschet_23-09-2021_00:00_video16.jpeg,"Armin Laschet, Unknown",Unknown,armin_laschet,,['True'],"The image includes text that mentions Armin Laschet, the front-runner of the CDU party."
armin_laschet_23-09-2021_00:00_video17.jpeg,Unknown,Unknown,armin_laschet,,['True'],"The image includes a tag with the name 'Armin Laschet', indicating the presence of the CDU's front-runner."
armin_laschet_23-09-2021_00:00_video18.jpeg,"Armin Laschet, Unknown",Unknown,armin_laschet,,['True'],"The image includes a reference to Armin Laschet, the front-runner of the CDU party, in the text overlay."
armin_laschet_23-09-2021_00:00_video19.jpeg,Unknown,Unknown,armin_laschet,,['True'],"The image includes a tag with the name 'armin_laschet', indicating the presence of the CDU's front-runner."
armin_laschet_23-09-2021_00:00_video2.jpeg,"Armin Laschet, Unknown","Armin Laschet, Unknown",armin_laschet,0.7502083045035045,['True'],
armin_laschet_23-09-2021_00:00_video3.jpeg,Armin Laschet,Armin Laschet,armin_laschet,0.7489834339869094,['True'],
armin_laschet_23-09-2021_00:00_video4.jpeg,Armin Laschet,Armin Laschet,armin_laschet,0.4816571985440265,['True'],"The image shows a person who appears to be a political figure, and the context suggests it is related to the CDU party's front-runner."
armin_laschet_23-09-2021_00:00_video5.jpeg,Unknown,Unknown,armin_laschet,,['False'],"The image does not picture Armin Laschet, the front-runner of the CDU party."
armin_laschet_23-09-2021_00:00_video6.jpeg,Armin Laschet,Armin Laschet,armin_laschet,0.7348624066274348,['True'],
armin_laschet_23-09-2021_00:00_video8.jpeg,Unknown,Unknown,armin_laschet,,['False'],The image does not provide enough information to confirm the presence of the CDU's front-runner.
armin_laschet_23-09-2021_00:00_video9.jpeg,Unknown,Unknown,armin_laschet,,['True'],"The text in the image mentions the arrival of Armin Laschet, the CDU's front-runner."
armin_laschet_24-09-2021_00:00_image0.jpeg,"Armin Laschet, Unknown","Armin Laschet, Unknown",armin_laschet,0.6237716978236304,['True'],
armin_laschet_24-09-2021_00:00_image1.jpeg,"Armin Laschet, Unknown","Armin Laschet, Unknown",armin_laschet,0.7512698297363369,['True'],"The image includes a reference to Armin Laschet, the front-runner of the CDU party, in the text overlay."
armin_laschet_24-09-2021_00:00_video0.jpeg,Unknown,Unknown,armin_laschet,,['False'],"The image shows a crowd of people, but it does not appear to include the front-runner of the CDU party, Armin Laschet."
armin_laschet_24-09-2021_00:00_video1.jpeg,"Armin Laschet, Unknown","Armin Laschet, Unknown",armin_laschet,0.7060414000244746,['True'],
armin_laschet_24-09-2021_00:00_video10.jpeg,Armin Laschet,Armin Laschet,armin_laschet,0.7462797673029471,['True'],
armin_laschet_24-09-2021_00:00_video11.jpeg,"Armin Laschet, Unknown",Unknown,armin_laschet,,['True'],"The image shows a debate setting for the 2021 Federal German election campaign, and one of the individuals present is the front-runner of the CDU party."
armin_laschet_24-09-2021_00:00_video12.jpeg,Armin Laschet,Unknown,armin_laschet,,['True'],
armin_laschet_24-09-2021_00:00_video13.jpeg,Unknown,Unknown,armin_laschet,,['False'],"The image shows a group of people in a debate setting, but it is not possible to confirm the presence of the CDU's front-runner, Armin Laschet, based on this image alone."
armin_laschet_24-09-2021_00:00_video14.jpeg,Armin Laschet,Armin Laschet,armin_laschet,0.7180863904826238,['True'],"The image appears to show Armin Laschet, the front-runner of the CDU party during the 2021 Federal German election campaign."
armin_laschet_24-09-2021_00:00_video15.jpeg,Unknown,Unknown,armin_laschet,,['True'],"The image shows a political debate setting with multiple candidates, including the front-runner of the CDU party, Armin Laschet."
armin_laschet_24-09-2021_00:00_video16.jpeg,Armin Laschet,Armin Laschet,armin_laschet,0.655199596437013,['True'],"The image shows a person who appears to be Armin Laschet, the front-runner of the CDU party in the 2021 Federal German election campaign."
armin_laschet_24-09-2021_00:00_video17.jpeg,Armin Laschet,Armin Laschet,armin_laschet,0.3750055724389641,['True'],"The image appears to show the front-runner of the CDU party, Armin Laschet."
armin_laschet_24-09-2021_00:00_video2.jpeg,Armin Laschet,Armin Laschet,armin_laschet,0.7723472742669765,['True'],
armin_laschet_24-09-2021_00:00_video3.jpeg,Armin Laschet,Armin Laschet,armin_laschet,0.7456054427298333,['True'],"The image shows a person who appears to be giving an interview, and the context suggests it is related to the 2021 Federal German election campaign. The individual resembles Armin Laschet, the front-runner of the CDU party."
armin_laschet_24-09-2021_00:00_video4.jpeg,Armin Laschet,Armin Laschet,armin_laschet,0.6278476541834274,['True'],
armin_laschet_24-09-2021_00:00_video5.jpeg,Unknown,Unknown,armin_laschet,,['True'],"The text in the image mentions Armin Laschet, indicating his presence."
armin_laschet_24-09-2021_00:00_video6.jpeg,"Armin Laschet, Unknown",Unknown,armin_laschet,,['True'],"The image includes a welcome message for Armin Laschet, indicating his presence."
armin_laschet_24-09-2021_00:00_video8.jpeg,"Armin Laschet, Unknown",Unknown,armin_laschet,,['True'],"The image appears to show a political figure who could be Armin Laschet, the front-runner of the CDU party, based on the context and the presence of a crowd."
armin_laschet_24-09-2021_00:00_video9.jpeg,"Armin Laschet, Unknown",Unknown,armin_laschet,,['True'],"The image shows a political debate setting with multiple individuals, including the front-runner of the CDU party, Armin Laschet."
armin_laschet_25-09-2021_00:00_image0.jpeg,"Armin Laschet, Unknown","Armin Laschet, Unknown",armin_laschet,0.6237716978236304,['True'],
armin_laschet_25-09-2021_00:00_image1.jpeg,Armin Laschet,Armin Laschet,armin_laschet,0.6767817070347334,['True'],"The image includes the text '@ARMIN_LASCHET' and '@CDU', indicating the presence of the CDU's front-runner."
armin_laschet_25-09-2021_00:00_image2.jpeg,"Armin Laschet, Unknown","Armin Laschet, Unknown",armin_laschet,0.6853334453129808,['True'],The image includes a person who appears to be the front-runner of the CDU party.
armin_laschet_25-09-2021_00:00_video0.jpeg,"Armin Laschet, Unknown",Unknown,armin_laschet,,['True'],"The image shows a person who appears to be Armin Laschet, the front-runner of the CDU party, in an interview setting."
armin_laschet_25-09-2021_00:00_video1.jpeg,Armin Laschet,Armin Laschet,armin_laschet,0.7730747167329953,['True'],
armin_laschet_25-09-2021_00:00_video10.jpeg,"Armin Laschet, Unknown",Unknown,armin_laschet,,['False'],"The image does not provide clear evidence of the presence of Armin Laschet, the front-runner of the CDU party."
armin_laschet_25-09-2021_00:00_video11.jpeg,Unknown,Unknown,armin_laschet,,['True'],"The image shows a person at a podium with CDU branding and mentions Armin Laschet in the text, indicating the presence of the CDU's front-runner."
armin_laschet_25-09-2021_00:00_video12.jpeg,Unknown,"Armin Laschet, Unknown",armin_laschet,0.9727698747243164,['True'],"The image includes a reference to Armin Laschet, the front-runner of the CDU party, in the text at the bottom."
armin_laschet_25-09-2021_00:00_video13.jpeg,"Armin Laschet, Unknown",Unknown,armin_laschet,,['True'],"The image includes text that mentions Armin Laschet, the front-runner of the CDU party."
armin_laschet_25-09-2021_00:00_video14.jpeg,Armin Laschet,Armin Laschet,armin_laschet,0.4664719906115303,['True'],"The image shows a person speaking at a podium with CDU and CSU logos, indicating the presence of the CDU's front-runner."
armin_laschet_25-09-2021_00:00_video15.jpeg,Armin Laschet,Armin Laschet,armin_laschet,0.6128103306019439,['True'],
armin_laschet_25-09-2021_00:00_video16.jpeg,Armin Laschet,Armin Laschet,armin_laschet,0.6583633314074367,['True'],"The image shows a person speaking at a podium with CDU/CSU branding, which suggests the presence of the CDU's front-runner."
armin_laschet_25-09-2021_00:00_video17.jpeg,Armin Laschet,Unknown,armin_laschet,,['True'],"The image shows a person at a CDU event, which suggests the presence of the CDU's front-runner."
armin_laschet_25-09-2021_00:00_video18.jpeg,Unknown,Unknown,armin_laschet,,['True'],"The image shows a person at a CDU event, which suggests the presence of the CDU's front-runner."
armin_laschet_25-09-2021_00:00_video3.jpeg,Unknown,Unknown,armin_laschet,,['False'],"The image does not picture Armin Laschet, the front-runner of the CDU party."
armin_laschet_25-09-2021_00:00_video4.jpeg,Armin Laschet,Armin Laschet,armin_laschet,0.595120630388513,['True'],
armin_laschet_25-09-2021_00:00_video5.jpeg,Armin Laschet,Armin Laschet,armin_laschet,0.3717071723727,['True'],The image appears to show a prominent political figure associated with the CDU party.
armin_laschet_25-09-2021_00:00_video7.jpeg,"Armin Laschet, Unknown",Unknown,armin_laschet,,['True'],"The image includes the text '@ARMIN_LASCHET', which suggests the presence of the CDU's front-runner."
armin_laschet_25-09-2021_00:00_video8.jpeg,Unknown,Unknown,armin_laschet,,['False'],The image does not provide enough information to confirm the presence of the CDU's front-runner.
armin_laschet_26-09-2021_00:00_image0.jpeg,"Armin Laschet, Unknown","Armin Laschet, Unknown",armin_laschet,0.8454172854253821,['True'],"The image includes text that mentions Armin Laschet, indicating his presence."
armin_laschet_26-09-2021_00:00_video0.jpeg,Unknown,Unknown,armin_laschet,,['False'],"The image does not picture Armin Laschet, the front-runner of the CDU party."
armin_laschet_26-09-2021_00:00_video1.jpeg,Armin Laschet,Armin Laschet,armin_laschet,0.6400105429335163,['True'],"The image shows a person speaking at a CDU event, which suggests the presence of the CDU's front-runner."
armin_laschet_26-09-2021_00:00_video10.jpeg,"Armin Laschet, Unknown",Armin Laschet,armin_laschet,0.6895935751352423,['True'],
armin_laschet_26-09-2021_00:00_video2.jpeg,"Armin Laschet, Unknown","Armin Laschet, Unknown",armin_laschet,0.7983085170280382,['True'],"The image shows a person at a podium with CDU and CSU logos in the background, suggesting the presence of a CDU front-runner."
armin_laschet_26-09-2021_00:00_video3.jpeg,Armin Laschet,Armin Laschet,armin_laschet,0.3254488128994053,['True'],
armin_laschet_26-09-2021_00:00_video4.jpeg,Armin Laschet,Armin Laschet,armin_laschet,0.4312817494714832,['True'],"The image includes the CDU logo and the name 'armin_laschet', indicating the presence of the CDU's front-runner."
armin_laschet_26-09-2021_00:00_video5.jpeg,"Armin Laschet, Unknown",Unknown,armin_laschet,,['False'],"The image shows a crowd of people, but it is not possible to confirm the presence of the CDU's front-runner, Armin Laschet, based on this image alone."
armin_laschet_26-09-2021_00:00_video6.jpeg,"Armin Laschet, Unknown",Unknown,armin_laschet,,['True'],"The image shows a political event with CDU branding, and the individual on stage is likely the front-runner of the CDU party."
armin_laschet_26-09-2021_00:00_video7.jpeg,Unknown,Unknown,armin_laschet,,['False'],"The image does not clearly show the front-runner of the CDU party, Armin Laschet."
armin_laschet_26-09-2021_00:00_video8.jpeg,"Armin Laschet, Unknown","Armin Laschet, Unknown",armin_laschet,0.7418250991772425,['True'],"The image shows a person speaking at a podium with CDU branding, which suggests the presence of the CDU's front-runner."
armin_laschet_26-09-2021_00:00_video9.jpeg,Armin Laschet,Armin Laschet,armin_laschet,0.865920915732165,['True'],"The image shows a person at a podium with the CDU logo, suggesting the presence of the CDU's front-runner."
cdu_13-09-2021_00:00_image0.jpeg,Unknown,Unknown,cdu,,['True'],The image mentions @armin_laschet and shows a group of people supporting the CDU's front-runner.
cdu_13-09-2021_00:00_image1.jpeg,"Armin Laschet, Unknown","Armin Laschet, Unknown",cdu,0.6344469654014315,['True'],
cdu_13-09-2021_00:00_image2.jpeg,Unknown,Armin Laschet,cdu,1.0309481393389537,['False'],"The image contains a tweet from the CDU's official Twitter account, but it does not picture Armin Laschet."
cdu_13-09-2021_00:00_image3.jpeg,Unknown,Unknown,cdu,,['False'],The image does not provide enough information to confirm the presence of the CDU's front-runner.
cdu_13-09-2021_00:00_video0.jpeg,Armin Laschet,Armin Laschet,cdu,0.4545399975570509,['True'],"The image includes a reference to Armin Laschet, the front-runner of the CDU party, as indicated by the text and social media handle."
cdu_13-09-2021_00:00_video1.jpeg,"Armin Laschet, Unknown",Unknown,cdu,,['False'],"The image does not provide enough information to confirm the presence of the CDU's front-runner, Armin Laschet."
cdu_13-09-2021_00:00_video10.jpeg,"Armin Laschet, Unknown","Armin Laschet, Unknown",cdu,0.6316004752094275,['True'],
cdu_13-09-2021_00:00_video11.jpeg,Armin Laschet,Unknown,cdu,,['True'],"The image shows a screen with a person speaking, and the text mentions Armin Laschet, indicating his presence in the image."
cdu_13-09-2021_00:00_video12.jpeg,Unknown,Unknown,cdu,,['False'],"The image does not appear to show Armin Laschet, the front-runner of the CDU party."
cdu_13-09-2021_00:00_video13.jpeg,Unknown,Unknown,cdu,,['False'],"The image does not picture Armin Laschet, the front-runner of the CDU party."
cdu_13-09-2021_00:00_video14.jpeg,Unknown,Unknown,cdu,,['False'],"The image does not appear to show Armin Laschet, the front-runner of the CDU party."
cdu_13-09-2021_00:00_video15.jpeg,Unknown,Unknown,cdu,,['False'],"The image does not picture Armin Laschet, the front-runner of the CDU party."
cdu_13-09-2021_00:00_video16.jpeg,Unknown,Unknown,cdu,,['False'],"The image does not picture Armin Laschet, the front-runner of the CDU party."
cdu_13-09-2021_00:00_video17.jpeg,"Armin Laschet, Unknown",Unknown,cdu,,['True'],"The image includes a person who appears to be the front-runner of the CDU party, Armin Laschet, based on the context and visual cues."
cdu_13-09-2021_00:00_video18.jpeg,Unknown,Unknown,cdu,,['True'],"The image shows a person who appears to be the front-runner of the CDU party, Armin Laschet, based on the context and setting."
cdu_13-09-2021_00:00_video19.jpeg,Unknown,Unknown,cdu,,['False'],"The image shows a crowd of people holding CDU signs, but it does not clearly depict the front-runner of the CDU party, Armin Laschet."
cdu_13-09-2021_00:00_video2.jpeg,"Armin Laschet, Unknown",Unknown,cdu,,['True'],"The image includes a sign with the hashtag #Laschet, indicating the presence of the CDU's front-runner."
cdu_13-09-2021_00:00_video3.jpeg,Unknown,Unknown,cdu,,['False'],"The image does not picture Armin Laschet, the front-runner of the CDU party."
cdu_13-09-2021_00:00_video4.jpeg,Unknown,Unknown,cdu,,['False'],"The image does not picture Armin Laschet, the front-runner of the CDU party."
cdu_13-09-2021_00:00_video5.jpeg,Unknown,Unknown,cdu,,['False'],"The image does not picture Armin Laschet, the front-runner of the CDU party."
cdu_13-09-2021_00:00_video6.jpeg,Armin Laschet,Armin Laschet,cdu,0.8090025459413271,['False'],"The image shows a screen with a person labeled as @olafscholz, not Armin Laschet."
cdu_13-09-2021_00:00_video7.jpeg,Unknown,Unknown,cdu,,['False'],"The image does not picture Armin Laschet, the front-runner of the CDU party."
cdu_13-09-2021_00:00_video8.jpeg,Unknown,Unknown,cdu,,['True'],"The image includes a tag with the name 'armin_laschet', indicating the presence of the CDU's front-runner."
cdu_13-09-2021_00:00_video9.jpeg,Unknown,Unknown,cdu,,['True'],"The image includes a tag with the name 'armin_laschet', indicating the presence of the CDU's front-runner."
cdu_14-09-2021_00:00_video2.jpeg,Unknown,Armin Laschet,cdu,0.9930990306497188,['False'],"The image does not show the front-runner of the CDU party, Armin Laschet."
cdu_14-09-2021_00:00_video3.jpeg,Unknown,Unknown,cdu,,['False'],"The image does not picture Armin Laschet, the front-runner of the CDU party."
cdu_14-09-2021_00:00_video4.jpeg,Unknown,Unknown,cdu,,['False'],"The image does not show Armin Laschet, the front-runner of the CDU party."
cdu_14-09-2021_00:00_video5.jpeg,Unknown,Unknown,cdu,,['False'],"The image does not show Armin Laschet, the front-runner of the CDU party."
cdu_16-09-2021_00:00_image0.jpeg,"Armin Laschet, Unknown",Unknown,cdu,,['True'],"The image shows a person holding a sign with the CDU logo and campaign slogan, and the person in the center appears to be a prominent figure, likely the front-runner of the CDU party."
cdu_16-09-2021_00:00_video0.jpeg,Unknown,"Armin Laschet, Unknown",cdu,1.0071150182308537,['False'],"The image does not picture Armin Laschet, the front-runner of the CDU party."
cdu_16-09-2021_00:00_video10.jpeg,Unknown,Unknown,cdu,,['False'],"The image does not picture Armin Laschet, the front-runner of the CDU party."
cdu_16-09-2021_00:00_video12.jpeg,Unknown,Unknown,cdu,,['False'],"The image does not picture Armin Laschet, the front-runner of the CDU party."
cdu_16-09-2021_00:00_video14.jpeg,Unknown,Unknown,cdu,,['False'],"The image does not picture Armin Laschet, the front-runner of the CDU party."
cdu_16-09-2021_00:00_video16.jpeg,Unknown,Unknown,cdu,,['False'],"The image does not picture Armin Laschet, the front-runner of the CDU party."
cdu_16-09-2021_00:00_video17.jpeg,Unknown,Unknown,cdu,,['False'],"The image does not picture Armin Laschet, the front-runner of the CDU party."
cdu_16-09-2021_00:00_video18.jpeg,Unknown,Unknown,cdu,,['False'],"The image does not picture Armin Laschet, the front-runner of the CDU party."
cdu_16-09-2021_00:00_video20.jpeg,Unknown,Unknown,cdu,,['False'],"The image does not picture Armin Laschet, the front-runner of the CDU party."
cdu_16-09-2021_00:00_video21.jpeg,Unknown,Unknown,cdu,,['False'],"The image does not picture Armin Laschet, the front-runner of the CDU party."
cdu_16-09-2021_00:00_video25.jpeg,Unknown,Unknown,cdu,,['False'],"The image shows a group of people holding signs and taking photos, but it does not clearly depict the front-runner of the CDU party, Armin Laschet."
cdu_16-09-2021_00:00_video26.jpeg,Unknown,Unknown,cdu,,['False'],"The image does not provide enough information to confirm the presence of Armin Laschet, the front-runner of the CDU party."
cdu_16-09-2021_00:00_video4.jpeg,Unknown,Unknown,cdu,,['False'],
cdu_16-09-2021_00:00_video6.jpeg,Unknown,Unknown,cdu,,['False'],"The image does not picture Armin Laschet, the front-runner of the CDU party."
cdu_16-09-2021_00:00_video8.jpeg,Unknown,Unknown,cdu,,['False'],"The image does not picture Armin Laschet, the front-runner of the CDU party."
cdu_17-09-2021_00:00_image0.jpeg,"Armin Laschet, Unknown","Armin Laschet, Unknown",cdu,1.0136579586789054,['True'],"The image appears to show a political figure speaking at an event, which aligns with the context of a campaign."
cdu_17-09-2021_00:00_image1.jpeg,"Armin Laschet, Unknown","Armin Laschet, Unknown",cdu,0.9288455217033867,['True'],"The image shows a political event with CDU branding, and the individual on the far left resembles Armin Laschet, the front-runner of the CDU party."
cdu_17-09-2021_00:00_image2.jpeg,"Armin Laschet, Unknown","Armin Laschet, Unknown",cdu,0.9024207749024488,['True'],"The image appears to show a political event with a prominent figure who resembles Armin Laschet, the front-runner of the CDU party in the 2021 Federal German election campaign."
cdu_17-09-2021_00:00_image3.jpeg,"Armin Laschet, Unknown","Armin Laschet, Unknown",cdu,0.610185839839093,['True'],
cdu_17-09-2021_00:00_image4.jpeg,Unknown,Unknown,cdu,,['True'],"The image shows a person speaking at a CDU event, which suggests the presence of the CDU's front-runner."
cdu_17-09-2021_00:00_image5.jpeg,"Armin Laschet, Unknown","Armin Laschet, Unknown",cdu,0.6522704783658847,['True'],"The image includes a person holding a sign with the name 'Armin' and a picture of a man in a suit, which suggests the presence of the CDU's front-runner."
cdu_17-09-2021_00:00_video0.jpeg,"Armin Laschet, Unknown","Armin Laschet, Unknown",cdu,0.8428778758236869,['True'],
cdu_17-09-2021_00:00_video1.jpeg,"Armin Laschet, Unknown","Armin Laschet, Unknown",cdu,0.8842383210344951,['True'],"The image contains posters and a bus with the name and image of Armin Laschet, indicating his presence in the campaign."
cdu_17-09-2021_00:00_video2.jpeg,Unknown,Unknown,cdu,,['False'],"The image does not provide enough information to confirm the presence of Armin Laschet, the front-runner of the CDU party."
cdu_17-09-2021_00:00_video3.jpeg,Unknown,Unknown,cdu,,['False'],"The image shows a CDU event, but it does not clearly indicate the presence of Armin Laschet, the front-runner of the CDU party."
cdu_17-09-2021_00:00_video4.jpeg,Unknown,Unknown,cdu,,['False'],"The image shows a crowd and a stage with people, but it is not clear if the CDU's front-runner, Armin Laschet, is present."
cdu_17-09-2021_00:00_video5.jpeg,Unknown,Unknown,cdu,,['False'],"The image does not appear to show Armin Laschet, the front-runner of the CDU party."
cdu_17-09-2021_00:00_video6.jpeg,"Armin Laschet, Unknown","Armin Laschet, Unknown",cdu,0.8972354598878955,['True'],"The image includes a reference to Armin Laschet, the front-runner of the CDU party, in the text overlay."
cdu_17-09-2021_00:00_video7.jpeg,Armin Laschet,Armin Laschet,cdu,0.7977164274150716,['True'],"The image shows a political figure speaking at a podium, which aligns with the context of a political campaign."
cdu_17-09-2021_00:00_video8.jpeg,Armin Laschet,Unknown,cdu,,['False'],The image does not provide enough information to confirm the presence of the CDU's front-runner.
cdu_18-09-2021_00:00_image0.jpeg,"Armin Laschet, Unknown",Unknown,cdu,,['True'],"The image shows a political event with CDU/CSU branding, and the individual at the podium is likely the front-runner of the CDU party."
cdu_18-09-2021_00:00_image1.jpeg,"Armin Laschet, Unknown","Armin Laschet, Unknown",cdu,0.5353837989301884,['True'],"The image includes a poster featuring Armin Laschet, the front-runner of the CDU party."
cdu_18-09-2021_00:00_image2.jpeg,"Armin Laschet, Unknown","Armin Laschet, Unknown",cdu,1.0290021346448786,['True'],
cdu_18-09-2021_00:00_image3.jpeg,Armin Laschet,Armin Laschet,cdu,0.7730878281817822,['True'],"The image includes a reference to Armin Laschet, the front-runner of the CDU party, and a picture of a person who is likely him."
cdu_18-09-2021_00:00_video1.jpeg,"Armin Laschet, Unknown","Armin Laschet, Unknown",cdu,0.9162284183333638,['True'],"The image appears to show the front-runner of the CDU party, Armin Laschet, during the 2021 Federal German election campaign."
cdu_18-09-2021_00:00_video2.jpeg,"Armin Laschet, Unknown","Armin Laschet, Unknown",cdu,0.8290625147744846,['True'],"The image includes a person standing at a podium with a banner that has the CDU logo, and the text in the image mentions Armin Laschet."
cdu_18-09-2021_00:00_video3.jpeg,Armin Laschet,Armin Laschet,cdu,0.746721897563204,['True'],"The image shows a person who appears to be Armin Laschet, the front-runner of the CDU party, based on the context and visual cues."
cdu_18-09-2021_00:00_video4.jpeg,Unknown,Unknown,cdu,,['False'],"The image does not picture Armin Laschet, the front-runner of the CDU party."
cdu_18-09-2021_00:00_video5.jpeg,"Armin Laschet, Unknown",Unknown,cdu,,['True'],"The image shows a person who appears to be Armin Laschet, the front-runner of the CDU party, during the 2021 Federal German election campaign."
cdu_18-09-2021_00:00_video6.jpeg,Unknown,Unknown,cdu,,['False'],"The image does not provide enough information to confirm the presence of Armin Laschet, the front-runner of the CDU party."
cdu_19-09-2021_00:00_image0.jpeg,"Armin Laschet, Unknown","Armin Laschet, Unknown",cdu,0.4079156807123957,['True'],
cdu_19-09-2021_00:00_image1.jpeg,Unknown,Unknown,cdu,,['False'],The image does not provide enough information to confirm the presence of the CDU's front-runner.
cdu_19-09-2021_00:00_image2.jpeg,Unknown,"Armin Laschet, Unknown",cdu,0.9935077164467652,['False'],The image does not provide enough information to confirm the presence of the CDU's front-runner.
cdu_19-09-2021_00:00_image3.jpeg,"Armin Laschet, Unknown","Armin Laschet, Unknown",cdu,0.9013891540021132,['True'],"The image includes a banner with the name 'Armin Laschet' and several pictures of him, indicating his presence."
cdu_19-09-2021_00:00_image4.jpeg,"Armin Laschet, Unknown","Armin Laschet, Unknown",cdu,0.3231481471561569,['True'],
cdu_19-09-2021_00:00_image5.jpeg,"Armin Laschet, Unknown","Armin Laschet, Unknown",cdu,1.0263080252679833,['True'],
cdu_19-09-2021_00:00_image6.jpeg,"Armin Laschet, Unknown","Armin Laschet, Unknown",cdu,0.6974172279455593,['True'],"The image shows a bus with the CDU logo and the name 'Armin Laschet' prominently displayed, indicating the presence of the CDU's front-runner."
cdu_19-09-2021_00:00_image7.jpeg,Unknown,"Armin Laschet, Unknown",cdu,0.9844748237926249,['True'],"The image shows a CDU event, and the person in the foreground appears to be a prominent figure, likely the front-runner."
cdu_19-09-2021_00:00_image8.jpeg,Unknown,"Armin Laschet, Unknown",cdu,1.0194344447117627,['False'],"The image does not provide clear evidence of the presence of Armin Laschet, the front-runner of the CDU party."
cdu_19-09-2021_00:00_video0.jpeg,Unknown,Unknown,cdu,,['False'],"The image shows a band performing, and there is no clear indication of the presence of the CDU's front-runner, Armin Laschet."
cdu_19-09-2021_00:00_video1.jpeg,Unknown,"Armin Laschet, Unknown",cdu,0.9948884707792568,['False'],"The image does not picture Armin Laschet, the front-runner of the CDU party. It shows three children standing outdoors."
cdu_19-09-2021_00:00_video2.jpeg,Unknown,Unknown,cdu,,['False'],The image does not provide enough information to confirm the presence of the CDU's front-runner.
cdu_19-09-2021_00:00_video4.jpeg,Unknown,Unknown,cdu,,['False'],"The image shows a crowd at a CDU event, but it is not possible to confirm the presence of the CDU's front-runner, Armin Laschet, based on this image alone."
cdu_19-09-2021_00:00_video5.jpeg,Armin Laschet,Unknown,cdu,,['True'],"The image shows a person speaking at a CDU event, which suggests the presence of the CDU's front-runner."
cdu_20-09-2021_00:00_image0.jpeg,Unknown,Unknown,cdu,,['False'],"The image does not appear to include Armin Laschet, the front-runner of the CDU party."
cdu_20-09-2021_00:00_video0.jpeg,Armin Laschet,"Armin Laschet, Unknown",cdu,0.7449026550477233,['True'],"The image appears to show Armin Laschet, the front-runner of the CDU party, based on the username and context provided."
cdu_20-09-2021_00:00_video1.jpeg,Unknown,Unknown,cdu,,['False'],"The image does not picture Armin Laschet, the front-runner of the CDU party."
cdu_20-09-2021_00:00_video11.jpeg,Unknown,Unknown,cdu,,['False'],"The image does not picture Armin Laschet, the front-runner of the CDU party."
cdu_20-09-2021_00:00_video12.jpeg,Unknown,Unknown,cdu,,['False'],"The image does not picture Armin Laschet, the front-runner of the CDU party."
cdu_20-09-2021_00:00_video13.jpeg,Unknown,Unknown,cdu,,['False'],"The image does not picture Armin Laschet, the front-runner of the CDU party."
cdu_20-09-2021_00:00_video14.jpeg,Unknown,Unknown,cdu,,['False'],"The image does not picture Armin Laschet, the front-runner of the CDU party."
cdu_20-09-2021_00:00_video15.jpeg,Unknown,Unknown,cdu,,['False'],"The image does not picture Armin Laschet, the front-runner of the CDU party."
cdu_20-09-2021_00:00_video16.jpeg,Unknown,Unknown,cdu,,['False'],"The image does not picture Armin Laschet, the front-runner of the CDU party."
cdu_20-09-2021_00:00_video17.jpeg,Unknown,Unknown,cdu,,['False'],"The image does not picture Armin Laschet, the front-runner of the CDU party."
cdu_20-09-2021_00:00_video18.jpeg,Unknown,Unknown,cdu,,['False'],"The image does not picture Armin Laschet, the front-runner of the CDU party."
cdu_20-09-2021_00:00_video19.jpeg,Unknown,Unknown,cdu,,['False'],
cdu_20-09-2021_00:00_video2.jpeg,Unknown,Unknown,cdu,,['False'],
